PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
33637,E02004153,1,23,2
33638,E02004153,1,23,2
33639,E02004153,1,23,2
33640,E02004153,1,23,2
33641,E02004153,1,23,2
33642,E02004153,1,23,2
33643,E02004153,1,23,2
33644,E02004153,1,23,2
33645,E02004153,1,23,2
33646,E02004153,1,23,2
33647,E02004153,1,23,2
33648,E02004153,1,23,2
33649,E02004153,1,23,2
33650,E02004153,1,23,2
33651,E02004153,1,23,2
33652,E02004153,1,23,2
33653,E02004153,1,23,2
33654,E02004153,1,23,2
33655,E02004153,1,23,4
33656,E02004153,1,23,5
33657,E02004153,1,23,5
33658,E02004153,1,23,5
33659,E02004153,1,23,16
33660,E02004153,1,24,2
33661,E02004153,1,24,2
33662,E02004153,1,24,2
33663,E02004153,1,24,2
33664,E02004153,1,24,2
33665,E02004153,1,24,2
33666,E02004153,1,24,2
33667,E02004153,1,24,2
33668,E02004153,1,24,2
33669,E02004153,1,24,2
33670,E02004153,1,24,2
33671,E02004153,1,24,2
33672,E02004153,1,24,2
33673,E02004153,1,24,2
33674,E02004153,1,24,2
33675,E02004153,1,24,2
33676,E02004153,1,24,2
33677,E02004153,1,24,2
33678,E02004153,1,24,2
33679,E02004153,1,24,2
33680,E02004153,1,24,2
33681,E02004153,1,24,2
33682,E02004153,1,24,2
33683,E02004153,1,24,2
33684,E02004153,1,24,2
33685,E02004153,1,24,2
33686,E02004153,1,24,2
33687,E02004153,1,24,2
33688,E02004153,1,24,2
33689,E02004153,1,24,2
33690,E02004153,1,24,2
33691,E02004153,1,24,2
33692,E02004153,1,24,2
33693,E02004153,1,24,2
33694,E02004153,1,24,2
33695,E02004153,1,24,2
33696,E02004153,1,24,2
33697,E02004153,1,24,2
33698,E02004153,1,24,2
33699,E02004153,1,24,2
33700,E02004153,1,24,2
33701,E02004153,1,24,2
33702,E02004153,1,24,2
33703,E02004153,1,24,2
33704,E02004153,1,24,2
33705,E02004153,1,24,2
33706,E02004153,1,24,2
33707,E02004153,1,24,2
33708,E02004153,1,24,2
33709,E02004153,1,24,2
33710,E02004153,1,24,2
33711,E02004153,1,24,2
33712,E02004153,1,24,2
33713,E02004153,1,24,2
33714,E02004153,1,24,2
33715,E02004153,1,24,2
33716,E02004153,1,24,2
33717,E02004153,1,24,2
33718,E02004153,1,24,2
33719,E02004153,1,24,2
33720,E02004153,1,24,3
33721,E02004153,1,24,5
33722,E02004153,1,24,8
33723,E02004153,1,24,16
33724,E02004153,1,25,2
33725,E02004153,1,25,2
33726,E02004153,1,25,2
33727,E02004153,1,25,2
33728,E02004153,1,25,2
33729,E02004153,1,25,2
33730,E02004153,1,25,2
33731,E02004153,1,25,2
33732,E02004153,1,25,2
33733,E02004153,1,25,2
33734,E02004153,1,25,2
33735,E02004153,1,25,2
33736,E02004153,1,25,2
33737,E02004153,1,25,2
33738,E02004153,1,25,2
33739,E02004153,1,25,2
33740,E02004153,1,25,2
33741,E02004153,1,25,2
33742,E02004153,1,25,2
33743,E02004153,1,25,2
33744,E02004153,1,25,2
33745,E02004153,1,25,2
33746,E02004153,1,25,2
33747,E02004153,1,25,2
33748,E02004153,1,25,2
33749,E02004153,1,25,2
33750,E02004153,1,25,2
33751,E02004153,1,25,2
33752,E02004153,1,25,2
33753,E02004153,1,25,2
33754,E02004153,1,25,2
33755,E02004153,1,25,2
33756,E02004153,1,25,2
33757,E02004153,1,25,2
33758,E02004153,1,25,2
33759,E02004153,1,25,2
33760,E02004153,1,25,2
33761,E02004153,1,25,2
33762,E02004153,1,25,2
33763,E02004153,1,25,2
33764,E02004153,1,25,2
33765,E02004153,1,25,2
33766,E02004153,1,25,2
33767,E02004153,1,25,2
33768,E02004153,1,25,2
33769,E02004153,1,25,2
33770,E02004153,1,25,2
33771,E02004153,1,25,2
33772,E02004153,1,25,2
33773,E02004153,1,25,2
33774,E02004153,1,25,2
33775,E02004153,1,25,2
33776,E02004153,1,25,2
33777,E02004153,1,25,2
33778,E02004153,1,25,2
33779,E02004153,1,25,2
33780,E02004153,1,25,2
33781,E02004153,1,25,2
33782,E02004153,1,25,2
33783,E02004153,1,25,2
33784,E02004153,1,25,3
33785,E02004153,1,25,5
33786,E02004153,1,25,5
33787,E02004153,1,25,5
33788,E02004153,1,25,5
33789,E02004153,1,25,8
33790,E02004153,1,25,15
33791,E02004153,1,25,18
33792,E02004153,1,25,22
33793,E02004153,1,26,2
33794,E02004153,1,26,2
33795,E02004153,1,26,2
33796,E02004153,1,26,2
33797,E02004153,1,26,2
33798,E02004153,1,26,2
33799,E02004153,1,26,2
33800,E02004153,1,26,2
33801,E02004153,1,26,2
33802,E02004153,1,26,2
33803,E02004153,1,26,2
33804,E02004153,1,26,2
33805,E02004153,1,26,2
33806,E02004153,1,26,2
33807,E02004153,1,26,2
33808,E02004153,1,26,2
33809,E02004153,1,26,2
33810,E02004153,1,26,2
33811,E02004153,1,26,2
33812,E02004153,1,26,2
33813,E02004153,1,26,2
33814,E02004153,1,26,2
33815,E02004153,1,26,2
33816,E02004153,1,26,2
33817,E02004153,1,26,2
33818,E02004153,1,26,2
33819,E02004153,1,26,2
33820,E02004153,1,26,2
33821,E02004153,1,26,2
33822,E02004153,1,26,2
33823,E02004153,1,26,2
33824,E02004153,1,26,2
33825,E02004153,1,26,2
33826,E02004153,1,26,2
33827,E02004153,1,26,2
33828,E02004153,1,26,2
33829,E02004153,1,26,2
33830,E02004153,1,26,2
33831,E02004153,1,26,2
33832,E02004153,1,26,2
33833,E02004153,1,26,2
33834,E02004153,1,26,2
33835,E02004153,1,26,2
33836,E02004153,1,26,2
33837,E02004153,1,26,2
33838,E02004153,1,26,2
33839,E02004153,1,26,2
33840,E02004153,1,26,2
33841,E02004153,1,26,2
33842,E02004153,1,26,2
33843,E02004153,1,26,2
33844,E02004153,1,26,2
33845,E02004153,1,26,2
33846,E02004153,1,26,2
33847,E02004153,1,26,2
33848,E02004153,1,26,2
33849,E02004153,1,26,2
33850,E02004153,1,26,2
33851,E02004153,1,26,2
33852,E02004153,1,26,2
33853,E02004153,1,26,2
33854,E02004153,1,26,2
33855,E02004153,1,26,2
33856,E02004153,1,26,4
33857,E02004153,1,26,10
33858,E02004153,1,26,12
33859,E02004153,1,26,15
33860,E02004153,1,27,2
33861,E02004153,1,27,2
33862,E02004153,1,27,2
33863,E02004153,1,27,2
33864,E02004153,1,27,2
33865,E02004153,1,27,2
33866,E02004153,1,27,2
33867,E02004153,1,27,2
33868,E02004153,1,27,2
33869,E02004153,1,27,2
33870,E02004153,1,27,2
33871,E02004153,1,27,2
33872,E02004153,1,27,2
33873,E02004153,1,27,2
33874,E02004153,1,27,2
33875,E02004153,1,27,2
33876,E02004153,1,27,2
33877,E02004153,1,27,2
33878,E02004153,1,27,2
33879,E02004153,1,27,2
33880,E02004153,1,27,2
33881,E02004153,1,27,2
33882,E02004153,1,27,2
33883,E02004153,1,27,2
33884,E02004153,1,27,2
33885,E02004153,1,27,2
33886,E02004153,1,27,2
33887,E02004153,1,27,2
33888,E02004153,1,27,2
33889,E02004153,1,27,2
33890,E02004153,1,27,2
33891,E02004153,1,27,2
33892,E02004153,1,27,2
33893,E02004153,1,27,2
33894,E02004153,1,27,2
33895,E02004153,1,27,2
33896,E02004153,1,27,2
33897,E02004153,1,27,2
33898,E02004153,1,27,2
33899,E02004153,1,27,2
33900,E02004153,1,27,2
33901,E02004153,1,27,2
33902,E02004153,1,27,2
33903,E02004153,1,27,2
33904,E02004153,1,27,2
33905,E02004153,1,27,2
33906,E02004153,1,27,2
33907,E02004153,1,27,2
33908,E02004153,1,27,2
33909,E02004153,1,27,2
33910,E02004153,1,27,5
33911,E02004153,1,27,5
33912,E02004153,1,27,7
33913,E02004153,1,27,15
33914,E02004153,1,27,15
33915,E02004153,1,28,2
33916,E02004153,1,28,2
33917,E02004153,1,28,2
33918,E02004153,1,28,2
33919,E02004153,1,28,2
33920,E02004153,1,28,2
33921,E02004153,1,28,2
33922,E02004153,1,28,2
33923,E02004153,1,28,2
33924,E02004153,1,28,2
33925,E02004153,1,28,2
33926,E02004153,1,28,2
33927,E02004153,1,28,2
33928,E02004153,1,28,2
33929,E02004153,1,28,2
33930,E02004153,1,28,2
33931,E02004153,1,28,2
33932,E02004153,1,28,2
33933,E02004153,1,28,2
33934,E02004153,1,28,2
33935,E02004153,1,28,2
33936,E02004153,1,28,2
33937,E02004153,1,28,2
33938,E02004153,1,28,2
33939,E02004153,1,28,2
33940,E02004153,1,28,2
33941,E02004153,1,28,2
33942,E02004153,1,28,2
33943,E02004153,1,28,2
33944,E02004153,1,28,2
33945,E02004153,1,28,2
33946,E02004153,1,28,2
33947,E02004153,1,28,2
33948,E02004153,1,28,2
33949,E02004153,1,28,2
33950,E02004153,1,28,2
33951,E02004153,1,28,2
33952,E02004153,1,28,2
33953,E02004153,1,28,2
33954,E02004153,1,28,2
33955,E02004153,1,28,2
33956,E02004153,1,28,2
33957,E02004153,1,28,2
33958,E02004153,1,28,2
33959,E02004153,1,28,2
33960,E02004153,1,28,2
33961,E02004153,1,28,2
33962,E02004153,1,28,2
33963,E02004153,1,28,2
33964,E02004153,1,28,2
33965,E02004153,1,28,2
33966,E02004153,1,28,2
33967,E02004153,1,28,2
33968,E02004153,1,28,2
33969,E02004153,1,28,2
33970,E02004153,1,28,2
33971,E02004153,1,28,2
33972,E02004153,1,28,2
33973,E02004153,1,28,2
33974,E02004153,1,28,2
33975,E02004153,1,28,2
33976,E02004153,1,28,2
33977,E02004153,1,28,2
33978,E02004153,1,28,2
33979,E02004153,1,28,2
33980,E02004153,1,28,2
33981,E02004153,1,28,2
33982,E02004153,1,28,2
33983,E02004153,1,28,2
33984,E02004153,1,28,2
33985,E02004153,1,28,2
33986,E02004153,1,28,2
33987,E02004153,1,28,2
33988,E02004153,1,28,2
33989,E02004153,1,28,2
33990,E02004153,1,28,2
33991,E02004153,1,28,2
33992,E02004153,1,28,2
33993,E02004153,1,28,5
33994,E02004153,1,28,5
33995,E02004153,1,28,5
33996,E02004153,1,28,10
33997,E02004153,1,28,15
33998,E02004153,1,29,2
33999,E02004153,1,29,2
34000,E02004153,1,29,2
34001,E02004153,1,29,2
34002,E02004153,1,29,2
34003,E02004153,1,29,2
34004,E02004153,1,29,2
34005,E02004153,1,29,2
34006,E02004153,1,29,2
34007,E02004153,1,29,2
34008,E02004153,1,29,2
34009,E02004153,1,29,2
34010,E02004153,1,29,2
34011,E02004153,1,29,2
34012,E02004153,1,29,2
34013,E02004153,1,29,2
34014,E02004153,1,29,2
34015,E02004153,1,29,2
34016,E02004153,1,29,2
34017,E02004153,1,29,2
34018,E02004153,1,29,2
34019,E02004153,1,29,2
34020,E02004153,1,29,2
34021,E02004153,1,29,2
34022,E02004153,1,29,2
34023,E02004153,1,29,2
34024,E02004153,1,29,2
34025,E02004153,1,29,2
34026,E02004153,1,29,2
34027,E02004153,1,29,2
34028,E02004153,1,29,2
34029,E02004153,1,29,2
34030,E02004153,1,29,2
34031,E02004153,1,29,2
34032,E02004153,1,29,2
34033,E02004153,1,29,2
34034,E02004153,1,29,2
34035,E02004153,1,29,2
34036,E02004153,1,29,2
34037,E02004153,1,29,2
34038,E02004153,1,29,2
34039,E02004153,1,29,2
34040,E02004153,1,29,2
34041,E02004153,1,29,2
34042,E02004153,1,29,2
34043,E02004153,1,29,2
34044,E02004153,1,29,2
34045,E02004153,1,29,2
34046,E02004153,1,29,2
34047,E02004153,1,29,2
34048,E02004153,1,29,2
34049,E02004153,1,29,2
34050,E02004153,1,29,2
34051,E02004153,1,29,2
34052,E02004153,1,29,2
34053,E02004153,1,29,2
34054,E02004153,1,29,2
34055,E02004153,1,29,2
34056,E02004153,1,29,2
34057,E02004153,1,29,2
34058,E02004153,1,29,2
34059,E02004153,1,29,2
34060,E02004153,1,29,5
34061,E02004153,1,29,5
34062,E02004153,1,29,5
34063,E02004153,1,29,7
34064,E02004153,1,29,12
34065,E02004153,1,29,16
34066,E02004153,1,30,2
34067,E02004153,1,30,2
34068,E02004153,1,30,2
34069,E02004153,1,30,2
34070,E02004153,1,30,2
34071,E02004153,1,30,2
34072,E02004153,1,30,2
34073,E02004153,1,30,2
34074,E02004153,1,30,2
34075,E02004153,1,30,2
34076,E02004153,1,30,2
34077,E02004153,1,30,2
34078,E02004153,1,30,2
34079,E02004153,1,30,2
34080,E02004153,1,30,2
34081,E02004153,1,30,2
34082,E02004153,1,30,2
34083,E02004153,1,30,2
34084,E02004153,1,30,2
34085,E02004153,1,30,2
34086,E02004153,1,30,2
34087,E02004153,1,30,2
34088,E02004153,1,30,2
34089,E02004153,1,30,2
34090,E02004153,1,30,2
34091,E02004153,1,30,2
34092,E02004153,1,30,2
34093,E02004153,1,30,2
34094,E02004153,1,30,2
34095,E02004153,1,30,2
34096,E02004153,1,30,2
34097,E02004153,1,30,2
34098,E02004153,1,30,2
34099,E02004153,1,30,2
34100,E02004153,1,30,2
34101,E02004153,1,30,2
34102,E02004153,1,30,2
34103,E02004153,1,30,2
34104,E02004153,1,30,2
34105,E02004153,1,30,2
34106,E02004153,1,30,2
34107,E02004153,1,30,2
34108,E02004153,1,30,2
34109,E02004153,1,30,2
34110,E02004153,1,30,2
34111,E02004153,1,30,2
34112,E02004153,1,30,2
34113,E02004153,1,30,2
34114,E02004153,1,30,2
34115,E02004153,1,30,2
34116,E02004153,1,30,2
34117,E02004153,1,30,2
34118,E02004153,1,30,2
34119,E02004153,1,30,2
34120,E02004153,1,30,2
34121,E02004153,1,30,2
34122,E02004153,1,30,5
34123,E02004153,1,30,15
34124,E02004153,1,30,16
34125,E02004153,1,31,2
34126,E02004153,1,31,2
34127,E02004153,1,31,2
34128,E02004153,1,31,2
34129,E02004153,1,31,2
34130,E02004153,1,31,2
34131,E02004153,1,31,2
34132,E02004153,1,31,2
34133,E02004153,1,31,2
34134,E02004153,1,31,2
34135,E02004153,1,31,2
34136,E02004153,1,31,2
34137,E02004153,1,31,2
34138,E02004153,1,31,2
34139,E02004153,1,31,2
34140,E02004153,1,31,2
34141,E02004153,1,31,2
34142,E02004153,1,31,2
34143,E02004153,1,31,2
34144,E02004153,1,31,2
34145,E02004153,1,31,2
34146,E02004153,1,31,2
34147,E02004153,1,31,2
34148,E02004153,1,31,2
34149,E02004153,1,31,2
34150,E02004153,1,31,2
34151,E02004153,1,31,2
34152,E02004153,1,31,2
34153,E02004153,1,31,2
34154,E02004153,1,31,2
34155,E02004153,1,31,2
34156,E02004153,1,31,2
34157,E02004153,1,31,2
34158,E02004153,1,31,2
34159,E02004153,1,31,2
34160,E02004153,1,31,2
34161,E02004153,1,31,2
34162,E02004153,1,31,2
34163,E02004153,1,31,2
34164,E02004153,1,31,2
34165,E02004153,1,31,2
34166,E02004153,1,31,2
34167,E02004153,1,31,2
34168,E02004153,1,31,2
34169,E02004153,1,31,2
34170,E02004153,1,31,2
34171,E02004153,1,31,2
34172,E02004153,1,31,2
34173,E02004153,1,31,2
34174,E02004153,1,31,2
34175,E02004153,1,31,2
34176,E02004153,1,31,2
34177,E02004153,1,31,2
34178,E02004153,1,31,2
34179,E02004153,1,31,2
34180,E02004153,1,31,2
34181,E02004153,1,31,5
34182,E02004153,1,31,7
34183,E02004153,1,31,10
34184,E02004153,1,31,16
34185,E02004153,1,32,2
34186,E02004153,1,32,2
34187,E02004153,1,32,2
34188,E02004153,1,32,2
34189,E02004153,1,32,2
34190,E02004153,1,32,2
34191,E02004153,1,32,2
34192,E02004153,1,32,2
34193,E02004153,1,32,2
34194,E02004153,1,32,2
34195,E02004153,1,32,2
34196,E02004153,1,32,2
34197,E02004153,1,32,2
34198,E02004153,1,32,2
34199,E02004153,1,32,2
34200,E02004153,1,32,2
34201,E02004153,1,32,2
34202,E02004153,1,32,2
34203,E02004153,1,32,2
34204,E02004153,1,32,2
34205,E02004153,1,32,2
34206,E02004153,1,32,2
34207,E02004153,1,32,2
34208,E02004153,1,32,2
34209,E02004153,1,32,2
34210,E02004153,1,32,2
34211,E02004153,1,32,2
34212,E02004153,1,32,2
34213,E02004153,1,32,2
34214,E02004153,1,32,2
34215,E02004153,1,32,2
34216,E02004153,1,32,2
34217,E02004153,1,32,2
34218,E02004153,1,32,2
34219,E02004153,1,32,2
34220,E02004153,1,32,2
34221,E02004153,1,32,2
34222,E02004153,1,32,2
34223,E02004153,1,32,2
34224,E02004153,1,32,2
34225,E02004153,1,32,2
34226,E02004153,1,32,2
34227,E02004153,1,32,2
34228,E02004153,1,32,2
34229,E02004153,1,32,2
34230,E02004153,1,32,2
34231,E02004153,1,32,2
34232,E02004153,1,32,2
34233,E02004153,1,32,2
34234,E02004153,1,32,2
34235,E02004153,1,32,2
34236,E02004153,1,32,2
34237,E02004153,1,32,2
34238,E02004153,1,32,2
34239,E02004153,1,32,2
34240,E02004153,1,32,2
34241,E02004153,1,32,2
34242,E02004153,1,32,2
34243,E02004153,1,32,2
34244,E02004153,1,32,5
34245,E02004153,1,32,5
34246,E02004153,1,32,5
34247,E02004153,1,32,15
34248,E02004153,1,32,16
34249,E02004153,1,33,2
34250,E02004153,1,33,2
34251,E02004153,1,33,2
34252,E02004153,1,33,2
34253,E02004153,1,33,2
34254,E02004153,1,33,2
34255,E02004153,1,33,2
34256,E02004153,1,33,2
34257,E02004153,1,33,2
34258,E02004153,1,33,2
34259,E02004153,1,33,2
34260,E02004153,1,33,2
34261,E02004153,1,33,2
34262,E02004153,1,33,2
34263,E02004153,1,33,2
34264,E02004153,1,33,2
34265,E02004153,1,33,2
34266,E02004153,1,33,2
34267,E02004153,1,33,2
34268,E02004153,1,33,2
34269,E02004153,1,33,2
34270,E02004153,1,33,2
34271,E02004153,1,33,2
34272,E02004153,1,33,2
34273,E02004153,1,33,2
34274,E02004153,1,33,2
34275,E02004153,1,33,2
34276,E02004153,1,33,2
34277,E02004153,1,33,2
34278,E02004153,1,33,2
34279,E02004153,1,33,2
34280,E02004153,1,33,2
34281,E02004153,1,33,2
34282,E02004153,1,33,2
34283,E02004153,1,33,2
34284,E02004153,1,33,2
34285,E02004153,1,33,2
34286,E02004153,1,33,2
34287,E02004153,1,33,2
34288,E02004153,1,33,2
34289,E02004153,1,33,2
34290,E02004153,1,33,2
34291,E02004153,1,33,2
34292,E02004153,1,33,2
34293,E02004153,1,33,2
34294,E02004153,1,33,2
34295,E02004153,1,33,2
34296,E02004153,1,33,2
34297,E02004153,1,33,2
34298,E02004153,1,33,2
34299,E02004153,1,33,2
34300,E02004153,1,33,2
34301,E02004153,1,33,2
34302,E02004153,1,33,2
34303,E02004153,1,33,2
34304,E02004153,1,33,2
34305,E02004153,1,33,2
34306,E02004153,1,33,2
34307,E02004153,1,33,2
34308,E02004153,1,33,2
34309,E02004153,1,33,2
34310,E02004153,1,33,2
34311,E02004153,1,33,2
34312,E02004153,1,33,5
34313,E02004153,1,33,9
34314,E02004153,1,33,15
34315,E02004153,1,33,22
34316,E02004153,1,34,2
34317,E02004153,1,34,2
34318,E02004153,1,34,2
34319,E02004153,1,34,2
34320,E02004153,1,34,2
34321,E02004153,1,34,2
34322,E02004153,1,34,2
34323,E02004153,1,34,2
34324,E02004153,1,34,2
34325,E02004153,1,34,2
34326,E02004153,1,34,2
34327,E02004153,1,34,2
34328,E02004153,1,34,2
34329,E02004153,1,34,2
34330,E02004153,1,34,2
34331,E02004153,1,34,2
34332,E02004153,1,34,2
34333,E02004153,1,34,2
34334,E02004153,1,34,2
34335,E02004153,1,34,2
34336,E02004153,1,34,2
34337,E02004153,1,34,2
34338,E02004153,1,34,2
34339,E02004153,1,34,2
34340,E02004153,1,34,2
34341,E02004153,1,34,2
34342,E02004153,1,34,2
34343,E02004153,1,34,2
34344,E02004153,1,34,2
34345,E02004153,1,34,2
34346,E02004153,1,34,2
34347,E02004153,1,34,2
34348,E02004153,1,34,2
34349,E02004153,1,34,2
34350,E02004153,1,34,2
34351,E02004153,1,34,2
34352,E02004153,1,34,2
34353,E02004153,1,34,2
34354,E02004153,1,34,2
34355,E02004153,1,34,2
34356,E02004153,1,34,2
34357,E02004153,1,34,2
34358,E02004153,1,34,2
34359,E02004153,1,34,2
34360,E02004153,1,34,2
34361,E02004153,1,34,2
34362,E02004153,1,34,2
34363,E02004153,1,34,2
34364,E02004153,1,34,2
34365,E02004153,1,34,2
34366,E02004153,1,34,2
34367,E02004153,1,34,2
34368,E02004153,1,34,2
34369,E02004153,1,34,2
34370,E02004153,1,34,2
34371,E02004153,1,34,2
34372,E02004153,1,34,2
34373,E02004153,1,34,2
34374,E02004153,1,34,2
34375,E02004153,1,34,2
34376,E02004153,1,34,2
34377,E02004153,1,34,2
34378,E02004153,1,34,2
34379,E02004153,1,34,2
34380,E02004153,1,34,2
34381,E02004153,1,34,2
34382,E02004153,1,34,5
34383,E02004153,1,34,5
34384,E02004153,1,34,5
34385,E02004153,1,34,5
34386,E02004153,1,34,15
34387,E02004153,1,34,18
34388,E02004153,1,34,22
34389,E02004153,1,35,2
34390,E02004153,1,35,2
34391,E02004153,1,35,2
34392,E02004153,1,35,2
34393,E02004153,1,35,2
34394,E02004153,1,35,2
34395,E02004153,1,35,2
34396,E02004153,1,35,2
34397,E02004153,1,35,2
34398,E02004153,1,35,2
34399,E02004153,1,35,2
34400,E02004153,1,35,2
34401,E02004153,1,35,2
34402,E02004153,1,35,2
34403,E02004153,1,35,2
34404,E02004153,1,35,2
34405,E02004153,1,35,2
34406,E02004153,1,35,2
34407,E02004153,1,35,2
34408,E02004153,1,35,2
34409,E02004153,1,35,2
34410,E02004153,1,35,2
34411,E02004153,1,35,2
34412,E02004153,1,35,2
34413,E02004153,1,35,2
34414,E02004153,1,35,2
34415,E02004153,1,35,2
34416,E02004153,1,35,2
34417,E02004153,1,35,2
34418,E02004153,1,35,2
34419,E02004153,1,35,2
34420,E02004153,1,35,2
34421,E02004153,1,35,2
34422,E02004153,1,35,2
34423,E02004153,1,35,2
34424,E02004153,1,35,2
34425,E02004153,1,35,2
34426,E02004153,1,35,2
34427,E02004153,1,35,2
34428,E02004153,1,35,2
34429,E02004153,1,35,2
34430,E02004153,1,35,2
34431,E02004153,1,35,2
34432,E02004153,1,35,2
34433,E02004153,1,35,2
34434,E02004153,1,35,2
34435,E02004153,1,35,2
34436,E02004153,1,35,2
34437,E02004153,1,35,2
34438,E02004153,1,35,2
34439,E02004153,1,35,7
34440,E02004153,1,35,7
34441,E02004153,1,35,9
34442,E02004153,1,35,15
34443,E02004153,1,35,15
34444,E02004153,1,36,2
34445,E02004153,1,36,2
34446,E02004153,1,36,2
34447,E02004153,1,36,2
34448,E02004153,1,36,2
34449,E02004153,1,36,2
34450,E02004153,1,36,2
34451,E02004153,1,36,2
34452,E02004153,1,36,2
34453,E02004153,1,36,2
34454,E02004153,1,36,2
34455,E02004153,1,36,2
34456,E02004153,1,36,2
34457,E02004153,1,36,2
34458,E02004153,1,36,2
34459,E02004153,1,36,2
34460,E02004153,1,36,2
34461,E02004153,1,36,2
34462,E02004153,1,36,2
34463,E02004153,1,36,2
34464,E02004153,1,36,2
34465,E02004153,1,36,2
34466,E02004153,1,36,2
34467,E02004153,1,36,2
34468,E02004153,1,36,2
34469,E02004153,1,36,2
34470,E02004153,1,36,2
34471,E02004153,1,36,2
34472,E02004153,1,36,2
34473,E02004153,1,36,2
34474,E02004153,1,36,2
34475,E02004153,1,36,2
34476,E02004153,1,36,2
34477,E02004153,1,36,2
34478,E02004153,1,36,2
34479,E02004153,1,36,2
34480,E02004153,1,36,2
34481,E02004153,1,36,2
34482,E02004153,1,36,2
34483,E02004153,1,36,2
34484,E02004153,1,36,2
34485,E02004153,1,36,2
34486,E02004153,1,36,2
34487,E02004153,1,36,2
34488,E02004153,1,36,2
34489,E02004153,1,36,2
34490,E02004153,1,36,2
34491,E02004153,1,36,2
34492,E02004153,1,36,2
34493,E02004153,1,36,2
34494,E02004153,1,36,2
34495,E02004153,1,36,2
34496,E02004153,1,36,2
34497,E02004153,1,36,2
34498,E02004153,1,36,2
34499,E02004153,1,36,2
34500,E02004153,1,36,2
34501,E02004153,1,36,2
34502,E02004153,1,36,2
34503,E02004153,1,36,2
34504,E02004153,1,36,2
34505,E02004153,1,36,5
34506,E02004153,1,36,20
34507,E02004153,1,36,22
34508,E02004153,1,36,22
34509,E02004153,1,36,22
34510,E02004153,1,37,2
34511,E02004153,1,37,2
34512,E02004153,1,37,2
34513,E02004153,1,37,2
34514,E02004153,1,37,2
34515,E02004153,1,37,2
34516,E02004153,1,37,2
34517,E02004153,1,37,2
34518,E02004153,1,37,2
34519,E02004153,1,37,2
34520,E02004153,1,37,2
34521,E02004153,1,37,2
34522,E02004153,1,37,2
34523,E02004153,1,37,2
34524,E02004153,1,37,2
34525,E02004153,1,37,2
34526,E02004153,1,37,2
34527,E02004153,1,37,2
34528,E02004153,1,37,2
34529,E02004153,1,37,2
34530,E02004153,1,37,2
34531,E02004153,1,37,2
34532,E02004153,1,37,2
34533,E02004153,1,37,2
34534,E02004153,1,37,2
34535,E02004153,1,37,2
34536,E02004153,1,37,2
34537,E02004153,1,37,2
34538,E02004153,1,37,2
34539,E02004153,1,37,2
34540,E02004153,1,37,2
34541,E02004153,1,37,2
34542,E02004153,1,37,2
34543,E02004153,1,37,2
34544,E02004153,1,37,2
34545,E02004153,1,37,2
34546,E02004153,1,37,2
34547,E02004153,1,37,2
34548,E02004153,1,37,2
34549,E02004153,1,37,2
34550,E02004153,1,37,2
34551,E02004153,1,37,2
34552,E02004153,1,37,2
34553,E02004153,1,37,2
34554,E02004153,1,37,2
34555,E02004153,1,37,2
34556,E02004153,1,37,2
34557,E02004153,1,37,2
34558,E02004153,1,37,2
34559,E02004153,1,37,2
34560,E02004153,1,37,2
34561,E02004153,1,37,2
34562,E02004153,1,37,2
34563,E02004153,1,37,2
34564,E02004153,1,37,2
34565,E02004153,1,37,2
34566,E02004153,1,37,2
34567,E02004153,1,37,2
34568,E02004153,1,37,2
34569,E02004153,1,37,2
34570,E02004153,1,37,2
34571,E02004153,1,37,2
34572,E02004153,1,37,5
34573,E02004153,1,37,5
34574,E02004153,1,37,8
34575,E02004153,1,37,9
34576,E02004153,1,37,15
34577,E02004153,1,38,2
34578,E02004153,1,38,2
34579,E02004153,1,38,2
34580,E02004153,1,38,2
34581,E02004153,1,38,2
34582,E02004153,1,38,2
34583,E02004153,1,38,2
34584,E02004153,1,38,2
34585,E02004153,1,38,2
34586,E02004153,1,38,2
34587,E02004153,1,38,2
34588,E02004153,1,38,2
34589,E02004153,1,38,2
34590,E02004153,1,38,2
34591,E02004153,1,38,2
34592,E02004153,1,38,2
34593,E02004153,1,38,2
34594,E02004153,1,38,2
34595,E02004153,1,38,2
34596,E02004153,1,38,2
34597,E02004153,1,38,2
34598,E02004153,1,38,2
34599,E02004153,1,38,2
34600,E02004153,1,38,2
34601,E02004153,1,38,2
34602,E02004153,1,38,2
34603,E02004153,1,38,2
34604,E02004153,1,38,2
34605,E02004153,1,38,2
34606,E02004153,1,38,2
34607,E02004153,1,38,2
34608,E02004153,1,38,2
34609,E02004153,1,38,2
34610,E02004153,1,38,2
34611,E02004153,1,38,2
34612,E02004153,1,38,2
